airbnb_id,city,name,latitude,longitude,price,rating_overall,reviews_count,rating_stars,rating_accuracy,rating_communication,rating_cleanliness,rating_location,rating_checkin,rating_value,response_rate,response_time,acceptance_rate,room_type,bedrooms,beds,bathrooms,person_capacity,host_name,host_since,is_superhost,host_verified,url,data_source,last_review_date,availability_30,availability_60,availability_90,minimum_nights,maximum_nights
lyon_000011,Lyon,Hébergement chez l'habitant - Lyon quartier historique,45.782194,4.917435,104,4.7,192,4.7,4.85,4.77,4.65,4.82,4.94,4.75,90,moins d une heure,93,Chambre privée,1,4,1.4,8,Host_71023,2013,False,True,https://www.airbnb.fr/rooms/lyon_000011,detailed_ratings,2022-05-16,1,37,64,1,267
lyon_000012,Lyon,Hébergement entier - Lyon zone calme,45.691835,4.746842,111,4.59,141,4.6,4.66,4.72,4.48,4.87,4.8,4.6,94,quelques heures,94,Logement entier,4,1,2.9,8,Host_3090,2016,False,True,https://www.airbnb.fr/rooms/lyon_000012,detailed_ratings,2023-10-27,9,42,24,5,58
lyon_000013,Lyon,Spacieux pied-à-terre à Lyon,45.77223,4.800506,136,4.38,192,4.4,4.29,4.64,4.47,4.65,4.36,4.25,98,moins de 12 heures,80,Logement entier,2,1,2.5,7,Host_22865,2021,False,True,https://www.airbnb.fr/rooms/lyon_000013,detailed_ratings,2022-05-22,15,22,66,1,321
lyon_000014,Lyon,Hébergement chez l'habitant - Lyon zone calme,45.666977,4.78612,98,4.5,89,4.5,4.53,4.51,4.6,4.68,4.51,4.6,97,moins de 12 heures,85,Chambre privée,4,5,3.0,4,Host_30955,2021,True,True,https://www.airbnb.fr/rooms/lyon_000014,detailed_ratings,2023-01-09,13,41,71,2,88
lyon_000015,Lyon,Superbe studio à Lyon,45.807533,4.893967,153,4.55,77,4.5,4.57,4.62,4.46,4.87,4.64,4.35,100,moins de 12 heures,80,Logement entier,3,4,1.1,8,Host_79598,2012,False,True,https://www.airbnb.fr/rooms/lyon_000015,detailed_ratings,2023-12-06,29,23,24,3,313
lyon_000016,Lyon,Lumineux loft à Lyon,45.822376,4.757476,105,4.49,241,4.5,4.41,4.73,4.51,4.8,4.46,4.35,99,quelques heures,100,Logement entier,1,3,2.5,6,Host_64543,2016,True,True,https://www.airbnb.fr/rooms/lyon_000016,detailed_ratings,2024-01-26,28,44,84,2,319
lyon_000017,Lyon,Spacieux chambre à Lyon,45.702882,4.910581,141,4.59,231,4.6,4.62,4.85,4.58,4.65,4.8,4.37,100,quelques heures,89,Chambre privée,3,3,2.1,9,Host_51368,2012,False,True,https://www.airbnb.fr/rooms/lyon_000017,detailed_ratings,2023-12-03,27,57,83,6,92
lyon_000018,Lyon,Lumineux loft à Lyon,45.8088,4.909997,139,4.58,204,4.6,4.49,4.55,4.74,4.75,4.51,4.27,91,quelques heures,90,Logement entier,3,2,2.3,4,Host_72514,2018,False,True,https://www.airbnb.fr/rooms/lyon_000018,detailed_ratings,2024-11-21,15,37,73,2,195
lyon_000019,Lyon,Lumineux maison zone calme,45.670959,4.823638,83,4.73,107,4.7,4.65,4.89,4.54,4.89,4.84,4.69,96,moins d une heure,86,Logement entier,4,4,2.3,9,Host_59900,2020,True,True,https://www.airbnb.fr/rooms/lyon_000019,detailed_ratings,2022-09-27,20,0,53,6,221
lyon_000020,Lyon,Hébergement entier - Lyon proche monuments,45.762365,4.895896,111,4.42,125,4.4,4.61,4.71,4.37,4.51,4.56,4.5,99,moins de 12 heures,98,Logement entier,5,4,1.9,4,Host_81804,2014,False,False,https://www.airbnb.fr/rooms/lyon_000020,detailed_ratings,2024-11-28,6,50,63,2,177
lyon_000021,Lyon,Hébergement chez l'habitant - Lyon proche commerces,45.702523,4.80942,119,4.76,61,4.8,4.82,4.72,4.67,4.86,4.96,4.69,97,moins de 12 heures,90,Chambre privée,2,2,1.8,8,Host_58714,2021,False,False,https://www.airbnb.fr/rooms/lyon_000021,detailed_ratings,2024-06-22,8,7,61,7,171
lyon_000022,Lyon,Chambre confortable proche proche gare Lyon,45.792073,4.779321,79,4.56,173,4.6,4.64,4.76,4.68,4.59,4.79,4.57,86,moins d une heure,87,Chambre privée,4,2,2.9,7,Host_82042,2016,True,False,https://www.airbnb.fr/rooms/lyon_000022,detailed_ratings,2023-07-01,30,38,14,3,76
lyon_000023,Lyon,Hébergement entier - Lyon proche commerces,45.838127,4.787714,153,4.71,93,4.7,4.8,4.79,4.64,4.84,4.77,4.8,96,moins d une heure,89,Logement entier,5,2,1.1,4,Host_19293,2015,True,True,https://www.airbnb.fr/rooms/lyon_000023,detailed_ratings,2024-10-09,19,33,54,1,180
lyon_000024,Lyon,Lumineux loft centre-ville,45.819514,4.895629,139,4.61,53,4.6,4.53,4.81,4.79,4.77,4.65,4.59,100,moins de 12 heures,100,Logement entier,5,1,2.0,4,Host_94316,2016,False,False,https://www.airbnb.fr/rooms/lyon_000024,detailed_ratings,2022-10-03,15,39,20,5,222
lyon_000025,Lyon,Hébergement chez l'habitant - Lyon zone calme,45.790059,4.766381,69,4.39,166,4.4,4.51,4.3,4.45,4.67,4.5,4.18,98,moins d une heure,95,Chambre privée,4,2,2.4,9,Host_65589,2015,False,False,https://www.airbnb.fr/rooms/lyon_000025,detailed_ratings,2023-08-28,14,51,80,5,319
lyon_000026,Lyon,Hébergement entier - Lyon quartier historique,45.825464,4.743497,52,4.78,224,4.8,4.9,4.73,4.69,4.82,4.71,4.5,94,moins d une heure,90,Logement entier,3,2,2.9,3,Host_84466,2014,True,True,https://www.airbnb.fr/rooms/lyon_000026,detailed_ratings,2023-10-19,27,29,30,4,209
lyon_000027,Lyon,Calme chambre à Lyon,45.802624,4.855011,107,4.76,35,4.8,4.88,4.94,4.72,4.8,4.84,4.49,90,moins de 12 heures,98,Chambre privée,5,2,1.2,7,Host_6712,2014,True,False,https://www.airbnb.fr/rooms/lyon_000027,detailed_ratings,2022-05-11,20,54,49,7,225
lyon_000028,Lyon,Hébergement entier - Lyon centre-ville,45.861477,4.788649,40,4.56,190,4.6,4.65,4.52,4.45,4.59,4.47,4.39,89,moins de 12 heures,87,Logement entier,2,4,2.2,7,Host_97885,2012,False,True,https://www.airbnb.fr/rooms/lyon_000028,detailed_ratings,2024-07-26,10,12,57,4,45
lyon_000029,Lyon,Hébergement entier - Lyon quartier animé,45.745952,4.74758,133,4.56,182,4.6,4.53,4.78,4.53,4.89,4.5,4.28,100,moins de 12 heures,82,Logement entier,1,3,1.8,5,Host_93200,2017,False,False,https://www.airbnb.fr/rooms/lyon_000029,detailed_ratings,2022-04-15,21,16,28,5,271
lyon_000030,Lyon,Chambre confortable proche proche monuments Lyon,45.676524,4.845604,112,4.69,153,4.7,4.7,4.72,4.85,4.93,4.77,4.53,91,moins d une heure,85,Chambre privée,2,2,1.9,3,Host_24535,2022,False,True,https://www.airbnb.fr/rooms/lyon_000030,detailed_ratings,2024-08-13,25,60,50,5,90
lyon_000031,Lyon,Lumineux chambre à Lyon,45.775783,4.926207,55,4.63,201,4.6,4.63,4.68,4.61,4.88,4.65,4.41,91,moins de 12 heures,88,Chambre privée,2,2,2.5,7,Host_56027,2013,True,True,https://www.airbnb.fr/rooms/lyon_000031,detailed_ratings,2023-08-08,23,42,10,4,136
lyon_000032,Lyon,Chambre confortable proche proche gare Lyon,45.805495,4.88487,76,4.5,83,4.5,4.69,4.64,4.42,4.81,4.51,4.48,100,moins de 12 heures,82,Chambre privée,4,5,1.5,5,Host_55154,2013,False,True,https://www.airbnb.fr/rooms/lyon_000032,detailed_ratings,2023-06-26,14,36,70,7,192
lyon_000033,Lyon,Superbe appartement à Lyon,45.857715,4.754034,163,4.76,176,4.8,4.67,5.0,4.87,4.86,4.8,4.37,95,moins d une heure,100,Logement entier,3,5,2.1,6,Host_92049,2020,False,False,https://www.airbnb.fr/rooms/lyon_000033,detailed_ratings,2023-03-26,27,28,26,4,237
lyon_000034,Lyon,Lumineux pied-à-terre à Lyon,45.764408,4.888478,89,4.63,223,4.6,4.6,4.8,4.78,5.0,4.61,4.52,100,quelques heures,94,Logement entier,5,5,2.8,2,Host_89681,2016,True,True,https://www.airbnb.fr/rooms/lyon_000034,detailed_ratings,2023-08-15,9,18,84,7,129
lyon_000035,Lyon,Typique appartement proche monuments,45.767503,4.892096,158,4.55,234,4.6,4.66,4.8,4.54,4.66,4.51,4.62,96,moins de 12 heures,95,Logement entier,1,2,1.5,4,Host_27619,2015,False,True,https://www.airbnb.fr/rooms/lyon_000035,detailed_ratings,2023-03-16,20,46,79,1,97
lyon_000036,Lyon,Hébergement entier - Lyon proche commerces,45.695761,4.787605,148,4.58,7,4.6,4.52,4.54,4.78,4.96,4.49,4.58,97,moins de 12 heures,86,Logement entier,1,2,1.3,5,Host_83547,2022,True,True,https://www.airbnb.fr/rooms/lyon_000036,detailed_ratings,2023-02-07,9,42,85,2,263
lyon_000037,Lyon,Hébergement chez l'habitant - Lyon quartier historique,45.79573,4.790665,140,4.52,144,4.5,4.67,4.56,4.29,4.8,4.72,4.27,97,moins d une heure,82,Chambre privée,5,1,2.3,3,Host_75285,2020,False,True,https://www.airbnb.fr/rooms/lyon_000037,detailed_ratings,2022-10-24,13,45,69,7,91
lyon_000038,Lyon,Moderne studio quartier animé,45.842466,4.784412,122,4.56,21,4.6,4.69,4.68,4.28,4.74,4.5,4.36,100,moins d une heure,84,Logement entier,2,1,3.0,4,Host_38327,2012,False,True,https://www.airbnb.fr/rooms/lyon_000038,detailed_ratings,2023-09-17,12,36,41,5,266
lyon_000039,Lyon,Hébergement entier - Lyon proche monuments,45.816247,4.804281,145,4.67,278,4.7,4.64,4.82,4.74,5.0,4.73,4.55,85,moins de 12 heures,97,Logement entier,5,2,1.8,3,Host_64245,2012,False,True,https://www.airbnb.fr/rooms/lyon_000039,detailed_ratings,2024-02-07,28,10,81,2,121
lyon_000040,Lyon,Hébergement chez l'habitant - Lyon quartier historique,45.691597,4.866775,81,4.47,21,4.5,4.41,4.65,4.53,4.62,4.67,4.11,92,moins de 12 heures,87,Chambre privée,1,2,1.9,4,Host_5803,2015,False,True,https://www.airbnb.fr/rooms/lyon_000040,detailed_ratings,2022-05-19,9,30,2,1,326
lyon_000041,Lyon,Charmant chambre à Lyon,45.675936,4.861868,135,4.49,264,4.5,4.53,4.52,4.47,4.62,4.51,4.1,91,moins d une heure,97,Chambre privée,1,3,3.0,5,Host_24649,2018,False,False,https://www.airbnb.fr/rooms/lyon_000041,detailed_ratings,2022-05-15,8,37,66,3,342
lyon_000042,Lyon,Typique studio quartier animé,45.729977,4.89487,148,4.75,129,4.8,4.92,5.0,4.74,4.87,4.68,4.59,96,quelques heures,100,Logement entier,2,3,1.5,8,Host_86912,2018,False,True,https://www.airbnb.fr/rooms/lyon_000042,detailed_ratings,2022-12-02,24,59,10,4,228
lyon_000043,Lyon,Typique appartement à Lyon,45.678097,4.92755,67,4.44,148,4.4,4.53,4.43,4.59,4.54,4.45,4.09,100,moins d une heure,86,Logement entier,5,5,2.9,10,Host_46462,2012,True,False,https://www.airbnb.fr/rooms/lyon_000043,detailed_ratings,2022-10-02,16,23,89,5,139
lyon_000044,Lyon,Lumineux chambre à Lyon,45.819359,4.805535,111,4.74,23,4.7,4.71,4.97,4.54,4.9,4.86,4.56,96,moins d une heure,92,Chambre partagée,4,4,1.5,9,Host_80033,2021,True,True,https://www.airbnb.fr/rooms/lyon_000044,detailed_ratings,2023-07-10,8,15,32,5,296
lyon_000045,Lyon,Hébergement entier - Lyon proche commerces,45.751646,4.771413,169,4.63,292,4.6,4.56,4.54,4.55,4.65,4.85,4.65,97,moins de 12 heures,87,Logement entier,1,3,2.2,4,Host_98395,2017,True,True,https://www.airbnb.fr/rooms/lyon_000045,detailed_ratings,2022-03-22,17,0,67,4,128
lyon_000046,Lyon,Calme duplex proche commerces,45.796955,4.744965,57,4.51,176,4.5,4.59,4.42,4.5,4.67,4.72,4.36,100,moins de 12 heures,96,Logement entier,3,2,2.7,4,Host_2405,2014,False,False,https://www.airbnb.fr/rooms/lyon_000046,detailed_ratings,2024-09-13,29,21,46,1,42
lyon_000047,Lyon,Chambre confortable proche zone calme Lyon,45.80831,4.780696,140,4.55,111,4.6,4.57,4.54,4.49,4.76,4.66,4.29,95,moins d une heure,99,Chambre privée,2,1,2.8,10,Host_15490,2017,False,True,https://www.airbnb.fr/rooms/lyon_000047,detailed_ratings,2024-04-01,29,39,51,3,260
lyon_000048,Lyon,Authentique chambre à Lyon,45.852702,4.840962,134,4.57,292,4.6,4.58,4.5,4.61,4.86,4.63,4.55,98,moins de 12 heures,85,Chambre privée,2,3,2.2,8,Host_56453,2023,True,False,https://www.airbnb.fr/rooms/lyon_000048,detailed_ratings,2024-08-01,12,36,31,2,116
lyon_000049,Lyon,Chambre confortable proche proche gare Lyon,45.77497,4.869218,41,4.44,111,4.4,4.35,4.49,4.37,4.82,4.55,4.49,89,moins de 12 heures,81,Chambre partagée,3,5,2.5,6,Host_20239,2014,True,True,https://www.airbnb.fr/rooms/lyon_000049,detailed_ratings,2023-04-12,18,46,87,7,290
lyon_000050,Lyon,Hébergement chez l'habitant - Lyon zone calme,45.848912,4.82045,151,4.72,73,4.7,4.84,4.71,4.67,4.81,4.9,4.45,88,moins d une heure,90,Chambre privée,4,5,1.8,8,Host_84024,2016,False,True,https://www.airbnb.fr/rooms/lyon_000050,detailed_ratings,2022-08-28,10,26,48,5,212
lyon_000051,Lyon,Hébergement chez l'habitant - Lyon proche commerces,45.693109,4.84203,121,4.72,265,4.7,4.8,4.71,4.68,4.97,4.74,4.65,94,quelques heures,99,Chambre privée,2,3,2.7,9,Host_74133,2017,False,True,https://www.airbnb.fr/rooms/lyon_000051,detailed_ratings,2024-10-22,4,15,30,7,144
lyon_000052,Lyon,Calme chambre à Lyon,45.752049,4.770917,102,4.46,260,4.5,4.61,4.53,4.21,4.8,4.53,4.27,98,moins de 12 heures,88,Chambre privée,5,2,1.9,4,Host_94287,2018,False,True,https://www.airbnb.fr/rooms/lyon_000052,detailed_ratings,2023-08-25,7,59,37,4,327
lyon_000053,Lyon,Moderne duplex à Lyon,45.744413,4.772214,48,4.73,111,4.7,4.83,4.93,4.56,5.0,4.77,4.54,88,moins d une heure,80,Logement entier,3,2,2.7,3,Host_23959,2012,True,True,https://www.airbnb.fr/rooms/lyon_000053,detailed_ratings,2022-06-28,4,38,39,2,54
lyon_000054,Lyon,Moderne pied-à-terre proche monuments,45.799161,4.809548,114,4.52,148,4.5,4.53,4.55,4.26,4.85,4.49,4.31,94,quelques heures,85,Logement entier,4,5,1.7,10,Host_2061,2013,False,True,https://www.airbnb.fr/rooms/lyon_000054,detailed_ratings,2024-10-16,22,27,88,4,31
lyon_000055,Lyon,Hébergement entier - Lyon quartier historique,45.718318,4.767468,106,4.38,58,4.4,4.47,4.6,4.37,4.57,4.4,4.11,95,moins de 12 heures,94,Logement entier,2,5,2.4,9,Host_22599,2018,False,True,https://www.airbnb.fr/rooms/lyon_000055,detailed_ratings,2023-11-24,3,9,35,5,100
lyon_000056,Lyon,Hébergement entier - Lyon quartier animé,45.752938,4.856841,58,4.39,230,4.4,4.57,4.47,4.29,4.57,4.47,4.17,93,moins de 12 heures,100,Logement entier,4,5,2.2,3,Host_75718,2015,False,False,https://www.airbnb.fr/rooms/lyon_000056,detailed_ratings,2024-02-19,24,37,69,7,197
lyon_000057,Lyon,Hébergement entier - Lyon proche commerces,45.747787,4.840985,166,4.48,22,4.5,4.45,4.77,4.3,4.57,4.75,4.24,94,quelques heures,97,Logement entier,2,2,2.8,6,Host_44284,2012,False,True,https://www.airbnb.fr/rooms/lyon_000057,detailed_ratings,2022-02-15,14,18,6,3,199
lyon_000058,Lyon,Spacieux chambre à Lyon,45.759548,4.814205,102,4.6,150,4.6,4.73,4.67,4.71,4.72,4.53,4.34,97,moins d une heure,95,Chambre privée,3,3,2.5,9,Host_38065,2020,False,True,https://www.airbnb.fr/rooms/lyon_000058,detailed_ratings,2022-01-04,0,50,51,1,298
lyon_000059,Lyon,Hébergement entier - Lyon quartier animé,45.73775,4.779522,162,4.45,168,4.4,4.6,4.66,4.44,4.67,4.44,4.53,89,quelques heures,89,Logement entier,3,2,2.5,7,Host_57075,2022,False,True,https://www.airbnb.fr/rooms/lyon_000059,detailed_ratings,2024-12-23,7,59,48,1,196
lyon_000060,Lyon,Hébergement chez l'habitant - Lyon quartier historique,45.783275,4.935488,37,4.6,36,4.6,4.68,4.63,4.54,4.92,4.69,4.44,100,quelques heures,91,Chambre privée,4,1,2.3,3,Host_96299,2012,False,True,https://www.airbnb.fr/rooms/lyon_000060,detailed_ratings,2022-06-25,8,31,89,5,157
lyon_000061,Lyon,Pied-à-terre entier au cœur de Lyon,45.839096,4.87322,144,4.65,162,4.7,4.71,4.7,4.71,4.86,4.63,4.29,95,moins d une heure,92,Logement entier,5,3,2.3,6,Host_55539,2018,False,True,https://www.airbnb.fr/rooms/lyon_000061,detailed_ratings,2022-10-10,26,57,1,1,108
lyon_000062,Lyon,Chambre confortable proche quartier historique Lyon,45.766074,4.84385,158,4.5,133,4.5,4.51,4.44,4.31,4.56,4.62,4.49,89,moins de 12 heures,89,Chambre privée,4,6,1.7,8,Host_85835,2016,False,True,https://www.airbnb.fr/rooms/lyon_000062,detailed_ratings,2023-05-05,30,32,65,7,230
lyon_000063,Lyon,Hébergement chez l'habitant - Lyon quartier animé,45.725396,4.870873,59,4.61,244,4.6,4.64,4.86,4.33,4.97,4.77,4.28,96,moins de 12 heures,96,Chambre privée,1,1,1.8,3,Host_26237,2021,False,True,https://www.airbnb.fr/rooms/lyon_000063,detailed_ratings,2024-11-24,24,1,41,6,151
lyon_000064,Lyon,Hébergement entier - Lyon proche monuments,45.854906,4.884789,56,4.65,246,4.7,4.83,4.74,4.75,4.81,4.82,4.61,89,moins d une heure,88,Logement entier,2,1,1.1,4,Host_53053,2020,False,True,https://www.airbnb.fr/rooms/lyon_000064,detailed_ratings,2023-08-11,26,39,34,7,311
lyon_000065,Lyon,Magnifique chambre à Lyon,45.825338,4.890905,43,4.73,294,4.7,4.65,4.77,4.88,4.92,4.8,4.35,91,moins de 12 heures,96,Chambre privée,2,1,2.6,8,Host_16571,2021,False,False,https://www.airbnb.fr/rooms/lyon_000065,detailed_ratings,2024-02-11,0,50,54,6,138
lyon_000066,Lyon,Typique loft à Lyon,45.763826,4.751607,35,4.42,198,4.4,4.61,4.67,4.14,4.47,4.6,4.47,100,quelques heures,99,Logement entier,4,5,2.6,2,Host_88078,2016,False,True,https://www.airbnb.fr/rooms/lyon_000066,detailed_ratings,2024-09-09,3,42,24,5,292
lyon_000067,Lyon,Chambre confortable proche proche commerces Lyon,45.702865,4.8516,94,4.56,297,4.6,4.71,4.81,4.74,4.92,4.63,4.36,92,moins de 12 heures,84,Chambre partagée,2,3,2.1,6,Host_9931,2023,False,True,https://www.airbnb.fr/rooms/lyon_000067,detailed_ratings,2024-06-08,30,17,59,6,240
lyon_000068,Lyon,Calme pied-à-terre quartier animé,45.760176,4.858248,101,4.52,246,4.5,4.59,4.82,4.36,4.72,4.57,4.21,93,moins d une heure,84,Logement entier,3,4,2.6,10,Host_83618,2020,False,True,https://www.airbnb.fr/rooms/lyon_000068,detailed_ratings,2022-11-17,6,17,58,6,228
lyon_000069,Lyon,Authentique chambre à Lyon,45.694426,4.934479,136,4.61,175,4.6,4.62,4.68,4.56,4.87,4.76,4.54,99,quelques heures,82,Chambre privée,4,6,2.6,2,Host_81499,2015,True,True,https://www.airbnb.fr/rooms/lyon_000069,detailed_ratings,2023-05-01,23,9,82,4,126
lyon_000070,Lyon,Chambre confortable proche proche gare Lyon,45.834833,4.74503,69,4.56,227,4.6,4.57,4.79,4.53,4.9,4.75,4.34,95,moins d une heure,96,Chambre privée,4,3,2.1,4,Host_45835,2023,False,True,https://www.airbnb.fr/rooms/lyon_000070,detailed_ratings,2022-04-04,26,28,21,6,219
lyon_000071,Lyon,Lumineux chambre à Lyon,45.668603,4.88254,47,4.56,173,4.6,4.52,4.52,4.56,4.69,4.74,4.41,97,moins d une heure,82,Chambre privée,4,5,2.9,6,Host_87253,2021,True,True,https://www.airbnb.fr/rooms/lyon_000071,detailed_ratings,2023-01-04,0,2,70,6,302
lyon_000072,Lyon,Appartement entier au cœur de Lyon,45.765906,4.817485,92,4.58,175,4.6,4.65,4.73,4.58,4.7,4.54,4.6,88,moins de 12 heures,86,Logement entier,3,5,2.9,9,Host_37963,2016,True,True,https://www.airbnb.fr/rooms/lyon_000072,detailed_ratings,2022-09-02,26,30,19,4,240
lyon_000073,Lyon,Magnifique chambre à Lyon,45.675102,4.741548,62,4.55,51,4.6,4.63,4.84,4.55,4.57,4.68,4.3,97,moins d une heure,84,Chambre privée,3,2,1.1,7,Host_47879,2012,True,False,https://www.airbnb.fr/rooms/lyon_000073,detailed_ratings,2023-10-11,17,41,14,5,102
lyon_000074,Lyon,Hébergement entier - Lyon zone calme,45.854665,4.768539,134,4.55,7,4.5,4.61,4.72,4.39,4.56,4.85,4.49,85,moins de 12 heures,81,Logement entier,2,2,2.4,9,Host_20680,2014,False,True,https://www.airbnb.fr/rooms/lyon_000074,detailed_ratings,2024-04-21,11,29,49,5,132
lyon_000075,Lyon,Moderne chambre à Lyon,45.752099,4.752296,74,4.49,238,4.5,4.54,4.73,4.48,4.65,4.58,4.5,97,moins de 12 heures,89,Chambre privée,1,6,1.7,4,Host_25619,2015,False,True,https://www.airbnb.fr/rooms/lyon_000075,detailed_ratings,2023-01-16,16,15,13,3,106
lyon_000076,Lyon,Maison entier au cœur de Lyon,45.795975,4.754942,144,4.51,144,4.5,4.55,4.47,4.65,4.63,4.78,4.34,86,moins de 12 heures,82,Logement entier,2,3,1.3,8,Host_63334,2023,True,True,https://www.airbnb.fr/rooms/lyon_000076,detailed_ratings,2022-05-20,0,52,44,6,186
lyon_000077,Lyon,Chambre confortable proche proche gare Lyon,45.806264,4.851578,49,4.63,120,4.6,4.69,4.54,4.77,4.87,4.84,4.32,97,quelques heures,80,Chambre privée,3,1,1.7,10,Host_69608,2013,True,True,https://www.airbnb.fr/rooms/lyon_000077,detailed_ratings,2024-07-04,26,29,33,1,141
lyon_000078,Lyon,Maison entier au cœur de Lyon,45.816636,4.868589,157,4.58,273,4.6,4.59,4.72,4.34,4.92,4.49,4.47,86,quelques heures,81,Logement entier,5,2,1.9,9,Host_39854,2014,True,True,https://www.airbnb.fr/rooms/lyon_000078,detailed_ratings,2024-08-09,5,7,51,4,346
lyon_000079,Lyon,Hébergement entier - Lyon proche commerces,45.795081,4.903594,55,4.78,19,4.8,4.92,4.87,4.82,4.87,4.73,4.55,86,quelques heures,98,Logement entier,5,2,1.7,10,Host_22736,2021,False,True,https://www.airbnb.fr/rooms/lyon_000079,detailed_ratings,2022-08-01,9,60,15,4,182
lyon_000080,Lyon,Hébergement entier - Lyon quartier animé,45.710493,4.879855,92,4.44,7,4.4,4.41,4.5,4.16,4.56,4.49,4.05,86,moins de 12 heures,88,Logement entier,4,3,2.5,6,Host_91974,2014,False,True,https://www.airbnb.fr/rooms/lyon_000080,detailed_ratings,2024-05-20,26,52,46,6,259
lyon_000081,Lyon,Lumineux duplex à Lyon,45.725468,4.889235,109,4.74,225,4.7,4.65,4.91,4.84,4.78,4.81,4.48,96,moins d une heure,90,Logement entier,1,1,2.2,10,Host_6352,2015,False,True,https://www.airbnb.fr/rooms/lyon_000081,detailed_ratings,2022-09-09,15,34,27,5,66
lyon_000082,Lyon,Chambre confortable proche proche gare Lyon,45.770516,4.857864,50,4.54,259,4.5,4.46,4.72,4.47,4.73,4.46,4.29,92,quelques heures,83,Chambre privée,5,5,1.3,8,Host_33790,2021,False,False,https://www.airbnb.fr/rooms/lyon_000082,detailed_ratings,2022-09-15,15,44,23,3,85
lyon_000083,Lyon,Lumineux loft centre-ville,45.730658,4.747438,107,4.58,154,4.6,4.52,4.54,4.72,4.85,4.63,4.55,87,quelques heures,94,Logement entier,2,4,1.9,8,Host_44609,2015,False,False,https://www.airbnb.fr/rooms/lyon_000083,detailed_ratings,2022-05-08,8,14,0,5,100
