restaurant_id,city,name,latitude,longitude,rating,total_ratings,price_range,cuisine_type,address,phone,website,opening_hours,data_source
nice_resto_041,Nice,Le Table du Nice,43.726105,7.240243,3.7,128,€€€,Méditerranéenne,151 Rue Victor Hugo,0665599438,https://www.nice-restaurant-41.fr,"12:00-14:00, 19:00-22:00",generated_data
nice_resto_042,Nice,Table Le Central,43.719829,7.216724,4.2,268,€,Italienne,189 Rue Principale,0614673159,https://www.nice-restaurant-42.fr,"11:30-15:00, 18:30-23:00",generated_data
nice_resto_043,Nice,Comptoir Au de la Gare,43.75645,7.216252,4.7,186,€€,Provençale,108 Rue de Paris,0383371046,https://www.nice-restaurant-43.fr,"12:00-14:00, 19:00-22:00",generated_data
nice_resto_044,Nice,Comptoir Chez du Port,43.667912,7.268042,4.4,139,€,Poisson,49 Rue du Centre,0683443127,https://www.nice-restaurant-44.fr,"11:30-15:00, 18:30-23:00",generated_data
nice_resto_045,Nice,La Cuisine du Nice,43.733478,7.241165,3.9,358,€€€,Provençale,98 Rue de Paris,0568259378,https://www.nice-restaurant-45.fr,"12:00-14:30, 19:00-22:30",generated_data
nice_resto_046,Nice,Chez Comptoir Nice,43.722862,7.224226,3.5,376,€€€,Méditerranéenne,107 Rue Victor Hugo,0230113589,https://www.nice-restaurant-46.fr,"12:00-14:30, 19:00-22:30",generated_data
nice_resto_047,Nice,Les Traditionnel Bistro,43.693694,7.295065,3.4,122,€€,Méditerranéenne,36 Rue de Paris,0325144311,https://www.nice-restaurant-47.fr,"11:30-15:00, 18:30-23:00",generated_data
nice_resto_048,Nice,Table Chez Nice,43.71956,7.295376,3.4,348,€€€,Provençale,186 Rue de Paris,0518592282,https://www.nice-restaurant-48.fr,"11:30-15:00, 18:30-23:00",generated_data
nice_resto_049,Nice,Au Traditionnel Bistro,43.666318,7.279387,3.8,274,€€,Méditerranéenne,95 Rue Victor Hugo,0112327585,https://www.nice-restaurant-49.fr,"11:30-15:00, 18:30-23:00",generated_data
nice_resto_050,Nice,Le Bouchon Nice,43.738863,7.284386,4.5,7,€€,Méditerranéenne,102 Rue Principale,0585859774,https://www.nice-restaurant-50.fr,"12:00-14:30, 19:00-22:30",generated_data
nice_resto_051,Nice,Les Café Nice,43.743781,7.284522,4.2,29,€€,Poisson,111 Rue de Paris,0314413557,https://www.nice-restaurant-51.fr,"12:00-14:30, 19:00-22:30",generated_data
nice_resto_052,Nice,Café Les Central,43.666365,7.285377,4.1,151,€€€,Niçoise,137 Rue du Centre,0519711533,https://www.nice-restaurant-52.fr,"12:00-14:00, 19:00-22:00",generated_data
nice_resto_053,Nice,Comptoir Le de la Gare,43.705737,7.218985,3.3,45,€€€,Niçoise,74 Rue Principale,0663353510,https://www.nice-restaurant-53.fr,"12:00-14:00, 19:00-22:00",generated_data
nice_resto_054,Nice,Comptoir Chez Nice,43.73343,7.227779,4.0,366,€,Provençale,185 Rue de Paris,0646148380,https://www.nice-restaurant-54.fr,"12:00-14:30, 19:00-22:30",generated_data
nice_resto_055,Nice,La Table de Nice,43.660545,7.25008,3.5,46,€,Méditerranéenne,72 Rue du Centre,0534929819,https://www.nice-restaurant-55.fr,"12:00-14:30, 19:00-22:30",generated_data
nice_resto_056,Nice,La Cuisine de Nice,43.668223,7.219613,3.7,398,€€€,Niçoise,92 Rue Victor Hugo,0466277145,https://www.nice-restaurant-56.fr,"12:00-14:30, 19:00-22:30",generated_data
nice_resto_057,Nice,Table Chez du Port,43.743202,7.269564,4.8,244,€€€,Provençale,190 Rue Principale,0663613694,https://www.nice-restaurant-57.fr,"12:00-14:30, 19:00-22:30",generated_data
nice_resto_058,Nice,Café Au Central,43.743374,7.310089,3.9,315,€€€,Poisson,43 Rue du Centre,0664359145,https://www.nice-restaurant-58.fr,"12:00-14:30, 19:00-22:30",generated_data
nice_resto_059,Nice,La Café Nice,43.736705,7.23441,4.5,237,€€€,Provençale,67 Rue du Centre,0217144815,https://www.nice-restaurant-59.fr,"12:00-14:00, 19:00-22:00",generated_data
